운행일자,요일,월,주운행선,운행거리_km,수송품목,화물중량_톤,상하,출발시간대,공차회송여부,결합배송여부,장마철여부,동절기여부,운휴_지연위험_실현
2026-01-08,목,1,영동선,118.4,시멘트,16.9,상,오후(12-18),1,0,0,1,0
2026-03-24,화,3,호남선,241.1,시멘트,1.0,하,오전(06-12),0,1,0,0,0
2026-11-30,월,11,부산신항선,14.5,시멘트,8.7,상,오전(06-12),0,0,0,0,0
2026-07-20,월,7,충북선,158.2,광석,15.7,하,오전(06-12),0,0,1,0,0
2026-12-30,수,12,충북선,184.4,시멘트,19.3,상,야간(18-24),1,0,0,1,0
2026-03-20,금,3,충북선,206.0,컨테이너,14.8,하,오전(06-12),1,1,0,0,0
2026-05-09,토,5,경부선,269.6,석탄,8.0,상,야간(18-24),0,0,0,0,1
2026-03-01,일,3,중앙선,213.5,컨테이너,11.7,상,새벽(00-06),0,0,0,0,0
2026-05-26,화,5,충북선,170.3,광석,13.7,상,오전(06-12),0,0,0,0,0
2026-07-25,토,7,전라선,232.5,광석,21.4,상,새벽(00-06),1,0,1,0,1
2026-10-22,목,10,중앙선,193.8,컨테이너,17.5,상,새벽(00-06),0,0,0,0,1
2026-05-15,금,5,중앙선,201.4,시멘트,17.6,상,오후(12-18),0,1,0,0,0
2026-10-09,금,10,충북선,169.2,철강,12.4,상,새벽(00-06),0,0,0,0,0
2026-08-17,월,8,중앙선,232.5,시멘트,5.6,상,오전(06-12),0,0,1,0,0
2026-04-17,금,4,영동선,116.9,시멘트,3.6,상,새벽(00-06),0,1,0,0,0
2026-11-29,일,11,전라선,224.1,기타,10.2,하,야간(18-24),0,0,0,0,0
2026-06-08,월,6,경부선,286.6,컨테이너,16.2,상,새벽(00-06),0,0,1,0,0
2026-02-25,수,2,경부선,301.3,시멘트,9.0,상,야간(18-24),0,1,0,1,0
2026-12-18,금,12,전라선,237.2,컨테이너,15.4,하,야간(18-24),0,0,0,1,0
2026-11-30,월,11,중앙선,168.6,컨테이너,7.2,상,야간(18-24),0,1,0,0,1
2026-01-19,월,1,태백선,154.4,유류,8.2,상,오후(12-18),0,1,0,1,0
2026-11-26,목,11,경부선,337.4,철강,20.4,상,오후(12-18),0,1,0,0,0
2026-12-12,토,12,경부선,365.9,석탄,16.6,하,오후(12-18),0,0,0,1,0
2026-10-30,금,10,중앙선,170.9,컨테이너,10.2,상,야간(18-24),0,1,0,0,0
2026-04-04,토,4,전라선,204.5,유류,7.0,하,야간(18-24),0,0,0,0,0
2026-08-19,수,8,영동선,126.8,컨테이너,17.7,하,오전(06-12),0,0,1,0,0
2026-07-16,목,7,부산신항선,11.0,시멘트,17.3,상,오후(12-18),0,1,1,0,0
2026-08-15,토,8,중앙선,186.2,컨테이너,15.8,하,야간(18-24),0,0,1,0,0
2026-08-14,금,8,장항선,193.6,시멘트,10.9,하,새벽(00-06),0,0,1,0,0
2026-08-22,토,8,경부선,346.7,시멘트,5.4,하,오후(12-18),1,0,1,0,1
2026-07-07,화,7,충북선,129.9,시멘트,11.9,상,새벽(00-06),0,1,1,0,0
2026-09-10,목,9,호남선,242.8,시멘트,20.4,상,오전(06-12),0,0,0,0,0
2026-07-12,일,7,중앙선,178.9,시멘트,6.5,하,오후(12-18),0,0,1,0,0
2026-01-07,수,1,호남선,250.7,석탄,12.3,상,오전(06-12),1,0,0,1,0
2026-01-13,화,1,경부선,266.9,시멘트,21.8,하,새벽(00-06),0,0,0,1,0
2026-12-16,수,12,경부선,332.9,유류,10.2,하,야간(18-24),0,0,0,1,0
2026-11-28,토,11,충북선,156.7,컨테이너,11.2,상,새벽(00-06),1,0,0,0,0
2026-08-02,일,8,부산신항선,5.0,컨테이너,3.9,하,오전(06-12),0,0,1,0,0
2026-03-05,목,3,중앙선,216.3,컨테이너,15.7,하,새벽(00-06),1,1,0,0,0
2026-10-13,화,10,장항선,141.1,컨테이너,7.6,하,야간(18-24),0,1,0,0,1
2026-02-22,일,2,경부선,308.5,시멘트,2.7,하,오전(06-12),0,0,0,1,0
2026-05-18,월,5,장항선,201.7,컨테이너,6.3,상,야간(18-24),0,0,0,0,0
2026-05-01,금,5,충북선,148.0,컨테이너,13.3,하,오전(06-12),0,0,0,0,0
2026-01-05,월,1,경부선,284.1,컨테이너,2.5,하,오전(06-12),0,1,0,1,0
2026-10-22,목,10,전라선,253.4,시멘트,3.7,상,새벽(00-06),1,1,0,0,0
2026-07-06,월,7,전라선,221.9,철강,15.4,상,오전(06-12),0,1,1,0,0
2026-04-26,일,4,충북선,151.2,시멘트,11.6,하,야간(18-24),0,0,0,0,0
2026-07-05,일,7,경부선,371.2,기타,6.5,상,오후(12-18),0,1,1,0,0
2026-01-01,목,1,경부선,273.5,컨테이너,10.1,하,새벽(00-06),0,0,0,1,1
2026-06-09,화,6,호남선,196.7,시멘트,22.4,하,오전(06-12),0,1,1,0,0
2026-07-09,목,7,전라선,255.4,컨테이너,19.7,하,오전(06-12),0,1,1,0,0
2026-05-04,월,5,장항선,155.0,철강,11.4,하,오후(12-18),0,0,0,0,0
2026-10-31,토,10,전라선,282.7,컨테이너,16.9,상,야간(18-24),0,0,0,0,0
2026-04-02,목,4,태백선,131.2,기타,12.7,상,오후(12-18),0,0,0,0,0
2026-02-20,금,2,경부선,355.2,철강,1.4,하,야간(18-24),0,0,0,1,0
2026-07-12,일,7,중앙선,223.8,시멘트,1.0,하,오후(12-18),0,0,1,0,1
2026-11-20,금,11,전라선,224.8,시멘트,6.5,상,오전(06-12),0,1,0,0,0
2026-05-17,일,5,경부선,301.0,시멘트,2.5,상,오전(06-12),0,0,0,0,1
2026-01-18,일,1,경부선,318.5,컨테이너,13.6,하,야간(18-24),0,0,0,1,1
2026-12-21,월,12,충북선,179.1,광석,8.7,상,새벽(00-06),0,1,0,1,0
2026-06-12,금,6,태백선,115.8,철강,14.6,상,새벽(00-06),0,0,1,0,0
2026-03-05,목,3,전라선,193.3,컨테이너,14.6,하,야간(18-24),0,0,0,0,0
2026-08-13,목,8,경부선,379.6,컨테이너,16.1,하,오전(06-12),0,1,1,0,0
2026-04-27,월,4,영동선,98.8,컨테이너,6.4,하,새벽(00-06),0,0,0,0,0
2026-12-09,수,12,경부선,334.4,철강,15.1,상,야간(18-24),0,1,0,1,1
2026-04-18,토,4,경부선,312.1,시멘트,6.3,상,새벽(00-06),0,0,0,0,0
2026-07-20,월,7,영동선,107.4,석탄,16.3,상,오후(12-18),0,1,1,0,0
2026-07-18,토,7,장항선,208.2,컨테이너,19.3,하,오전(06-12),0,0,1,0,0
2026-03-30,월,3,호남선,206.1,광석,16.3,상,오후(12-18),0,0,0,0,0
2026-07-02,목,7,장항선,172.5,컨테이너,10.9,상,야간(18-24),0,1,1,0,0
2026-02-09,월,2,전라선,221.3,컨테이너,15.4,상,새벽(00-06),0,1,0,1,0
2026-08-23,일,8,경부선,300.1,광석,2.8,하,야간(18-24),0,0,1,0,0
2026-10-04,일,10,중앙선,169.8,철강,1.4,상,오후(12-18),0,0,0,0,1
2026-12-13,일,12,호남선,195.7,시멘트,14.8,하,야간(18-24),0,0,0,1,1
2026-04-29,수,4,태백선,168.8,유류,19.8,하,새벽(00-06),0,0,0,0,0
2026-04-15,수,4,중앙선,218.2,컨테이너,4.6,하,야간(18-24),0,0,0,0,0
2026-07-20,월,7,중앙선,181.2,컨테이너,12.1,상,야간(18-24),0,1,1,0,0
2026-09-10,목,9,중앙선,227.7,컨테이너,14.6,하,오후(12-18),0,0,0,0,0
2026-12-29,화,12,중앙선,137.7,컨테이너,8.3,상,야간(18-24),0,0,0,1,0
2026-01-10,토,1,태백선,163.0,석탄,10.0,상,오전(06-12),0,1,0,1,0
2026-03-28,토,3,경부선,372.0,시멘트,15.7,상,오후(12-18),0,1,0,0,0
2026-04-06,월,4,중앙선,271.6,시멘트,12.6,하,오후(12-18),0,0,0,0,1
2026-04-04,토,4,호남선,233.5,철강,12.7,상,오전(06-12),0,0,0,0,1
2026-06-19,금,6,충북선,172.2,컨테이너,6.1,하,오후(12-18),0,0,1,0,0
2026-11-15,일,11,중앙선,238.5,컨테이너,11.8,하,오전(06-12),0,0,0,0,0
2026-01-12,월,1,중앙선,171.4,시멘트,9.6,상,야간(18-24),0,0,0,1,0
2026-10-25,일,10,경부선,304.4,철강,9.9,하,야간(18-24),0,0,0,0,0
2026-08-14,금,8,경부선,317.6,시멘트,8.8,상,야간(18-24),0,0,1,0,0
2026-08-13,목,8,경부선,375.0,기타,11.8,하,오후(12-18),0,0,1,0,0
2026-09-05,토,9,경부선,286.0,유류,6.8,상,야간(18-24),0,1,0,0,0
2026-02-12,목,2,경부선,281.7,철강,12.1,상,오전(06-12),0,1,0,1,0
2026-09-30,수,9,중앙선,201.6,철강,9.8,하,오후(12-18),0,0,0,0,0
2026-04-01,수,4,경부선,348.9,시멘트,6.4,상,오전(06-12),0,0,0,0,0
2026-07-08,수,7,호남선,190.6,광석,1.0,상,오후(12-18),0,0,1,0,0
2026-09-05,토,9,경부선,347.0,시멘트,17.7,상,새벽(00-06),0,1,0,0,0
2026-08-09,일,8,중앙선,241.2,시멘트,16.5,하,야간(18-24),1,0,1,0,1
2026-04-28,화,4,부산신항선,14.2,컨테이너,7.2,상,오전(06-12),0,0,0,0,0
2026-05-25,월,5,경부선,334.3,유류,16.1,상,야간(18-24),0,0,0,0,0
2026-06-23,화,6,중앙선,190.1,시멘트,5.9,하,야간(18-24),0,0,1,0,0
2026-01-16,금,1,태백선,170.2,철강,10.2,하,오후(12-18),0,0,0,1,0
2026-09-23,수,9,충북선,161.7,기타,8.8,하,새벽(00-06),0,1,0,0,0
2026-02-06,금,2,경부선,357.8,시멘트,10.3,상,오후(12-18),0,0,0,1,0
2026-06-17,수,6,전라선,288.1,시멘트,15.9,상,야간(18-24),0,0,1,0,0
2026-08-28,금,8,전라선,254.5,컨테이너,9.6,하,오전(06-12),1,1,1,0,0
2026-01-30,금,1,중앙선,158.4,시멘트,10.0,상,오후(12-18),0,0,0,1,0
2026-12-30,수,12,경부선,270.6,석탄,16.5,하,야간(18-24),0,1,0,1,0
2026-05-18,월,5,경부선,308.3,컨테이너,12.4,상,새벽(00-06),0,0,0,0,0
2026-01-06,화,1,태백선,149.7,시멘트,8.4,상,오전(06-12),0,0,0,1,1
2026-08-29,토,8,중앙선,208.9,시멘트,13.4,하,야간(18-24),1,0,1,0,0
2026-07-23,목,7,경부선,408.5,컨테이너,18.0,상,오전(06-12),0,0,1,0,0
2026-08-22,토,8,충북선,172.2,컨테이너,18.3,상,야간(18-24),0,0,1,0,0
2026-10-02,금,10,부산신항선,9.6,컨테이너,4.1,하,오후(12-18),1,0,0,0,0
2026-06-23,화,6,경부선,274.9,철강,4.4,하,오전(06-12),1,0,1,0,0
2026-10-29,목,10,경부선,367.4,컨테이너,18.0,상,야간(18-24),1,0,0,0,0
2026-05-16,토,5,중앙선,193.1,컨테이너,10.3,상,새벽(00-06),0,0,0,0,0
2026-07-18,토,7,전라선,184.2,시멘트,1.0,하,오전(06-12),0,0,1,0,1
2026-02-27,금,2,중앙선,194.1,석탄,7.6,하,새벽(00-06),0,1,0,1,0
2026-08-15,토,8,부산신항선,7.6,철강,9.4,상,야간(18-24),0,0,1,0,0
2026-04-06,월,4,경부선,303.2,시멘트,10.1,상,새벽(00-06),0,1,0,0,1
2026-09-12,토,9,중앙선,193.5,시멘트,16.6,상,새벽(00-06),0,1,0,0,1
2026-10-20,화,10,중앙선,161.6,철강,6.4,상,새벽(00-06),0,0,0,0,0
2026-11-10,화,11,중앙선,176.2,유류,17.6,하,오후(12-18),0,0,0,0,0
2026-12-06,일,12,중앙선,167.3,석탄,13.7,하,새벽(00-06),0,0,0,1,1
2026-02-14,토,2,장항선,165.3,석탄,4.3,하,오전(06-12),0,0,0,1,0
2026-02-20,금,2,중앙선,158.0,컨테이너,10.1,하,오전(06-12),0,1,0,1,1
2026-12-05,토,12,장항선,169.9,시멘트,15.0,하,오후(12-18),0,0,0,1,1
2026-05-20,수,5,경부선,284.4,유류,12.2,하,오후(12-18),0,1,0,0,0
2026-01-10,토,1,충북선,176.0,컨테이너,14.3,하,오후(12-18),1,0,0,1,1
2026-04-15,수,4,중앙선,200.3,컨테이너,8.5,상,오후(12-18),0,0,0,0,0
2026-11-02,월,11,충북선,191.2,석탄,15.3,상,야간(18-24),0,0,0,0,0
2026-05-10,일,5,경부선,395.7,광석,9.6,하,오후(12-18),0,1,0,0,0
2026-01-29,목,1,호남선,225.1,컨테이너,25.0,하,오후(12-18),0,0,0,1,1
2026-09-21,월,9,부산신항선,11.9,유류,4.1,하,오전(06-12),0,0,0,0,0
2026-03-13,금,3,태백선,150.3,컨테이너,25.0,상,야간(18-24),0,0,0,0,0
2026-05-09,토,5,부산신항선,12.0,유류,6.3,상,야간(18-24),0,0,0,0,0
2026-01-02,금,1,경부선,322.2,유류,19.6,상,오후(12-18),0,0,0,1,0
2026-08-08,토,8,충북선,160.6,철강,17.0,상,오전(06-12),0,0,1,0,0
2026-06-12,금,6,중앙선,157.5,광석,6.5,상,새벽(00-06),0,0,1,0,0
2026-11-13,금,11,부산신항선,13.1,기타,15.6,하,야간(18-24),0,1,0,0,0
2026-05-03,일,5,경부선,318.9,광석,9.0,상,새벽(00-06),0,0,0,0,1
2026-03-16,월,3,경부선,378.2,시멘트,13.6,하,오전(06-12),0,0,0,0,0
2026-03-02,월,3,전라선,256.9,시멘트,12.9,상,오전(06-12),0,0,0,0,0
2026-03-15,일,3,경부선,295.2,컨테이너,9.9,상,오전(06-12),0,0,0,0,1
2026-06-14,일,6,전라선,266.8,컨테이너,9.4,상,오전(06-12),0,0,1,0,1
2026-02-01,일,2,경부선,217.8,석탄,14.0,하,오후(12-18),0,0,0,1,0
2026-05-27,수,5,전라선,287.3,컨테이너,6.6,상,새벽(00-06),0,1,0,0,0
2026-11-08,일,11,부산신항선,6.6,광석,6.8,상,새벽(00-06),0,1,0,0,0
2026-10-08,목,10,충북선,173.7,컨테이너,17.7,하,오후(12-18),0,1,0,0,0
2026-08-21,금,8,경부선,337.3,컨테이너,14.6,하,오후(12-18),0,1,1,0,0
2026-11-22,일,11,경부선,365.1,컨테이너,4.2,상,오후(12-18),0,0,0,0,0
2026-10-12,월,10,경부선,307.1,컨테이너,6.0,하,야간(18-24),1,1,0,0,1
2026-08-27,목,8,경부선,234.4,컨테이너,1.0,하,새벽(00-06),1,1,1,0,1
2026-11-12,목,11,충북선,153.1,시멘트,17.5,하,오전(06-12),0,0,0,0,0
2026-02-15,일,2,중앙선,185.6,컨테이너,16.1,하,오전(06-12),0,0,0,1,0
2026-10-26,월,10,경부선,238.2,철강,5.5,상,새벽(00-06),0,1,0,0,0
2026-04-18,토,4,경부선,322.0,시멘트,15.9,하,야간(18-24),0,0,0,0,0
2026-09-25,금,9,호남선,181.3,철강,23.9,하,새벽(00-06),0,1,0,0,0
2026-11-30,월,11,경부선,346.2,석탄,2.8,상,오전(06-12),0,0,0,0,0
2026-07-01,수,7,중앙선,184.7,컨테이너,8.3,하,새벽(00-06),0,0,1,0,1
2026-02-02,월,2,중앙선,261.9,컨테이너,2.6,상,오전(06-12),0,0,0,1,0
2026-05-16,토,5,경부선,310.0,유류,17.7,상,야간(18-24),0,0,0,0,0
2026-05-29,금,5,호남선,219.0,석탄,11.4,상,오후(12-18),0,0,0,0,0
2026-12-08,화,12,경부선,311.7,컨테이너,9.6,상,오후(12-18),0,0,0,1,0
2026-12-11,금,12,전라선,180.7,석탄,13.4,상,새벽(00-06),0,0,0,1,0
2026-07-27,월,7,충북선,156.2,컨테이너,8.7,하,새벽(00-06),0,0,1,0,1
2026-12-13,일,12,장항선,194.7,컨테이너,9.6,상,오후(12-18),0,0,0,1,0
2026-06-09,화,6,전라선,247.5,컨테이너,13.6,하,새벽(00-06),0,1,1,0,0
2026-05-31,일,5,장항선,173.7,철강,8.3,상,오전(06-12),1,1,0,0,0
2026-11-02,월,11,중앙선,142.3,시멘트,9.2,하,야간(18-24),0,0,0,0,0
2026-09-01,화,9,중앙선,215.9,시멘트,11.1,하,오전(06-12),0,1,0,0,0
2026-07-10,금,7,전라선,242.0,컨테이너,12.5,하,오전(06-12),0,1,1,0,0
2026-06-16,화,6,충북선,182.4,컨테이너,15.6,하,야간(18-24),0,1,1,0,0
2026-09-15,화,9,충북선,154.4,컨테이너,15.5,상,야간(18-24),0,1,0,0,1
2026-10-03,토,10,경부선,252.8,시멘트,3.0,상,새벽(00-06),1,0,0,0,1
2026-06-29,월,6,경부선,341.6,유류,20.4,하,야간(18-24),0,1,1,0,0
2026-01-12,월,1,중앙선,193.0,철강,12.4,상,오전(06-12),0,0,0,1,0
2026-02-07,토,2,경부선,375.9,컨테이너,10.0,하,야간(18-24),0,1,0,1,0
2026-02-22,일,2,중앙선,194.3,컨테이너,6.6,하,오전(06-12),0,0,0,1,0
2026-06-18,목,6,경부선,318.4,컨테이너,23.9,하,야간(18-24),0,0,1,0,0
2026-08-13,목,8,충북선,171.7,유류,25.0,하,야간(18-24),0,0,1,0,0
2026-10-21,수,10,전라선,211.5,시멘트,23.2,상,오전(06-12),0,0,0,0,0
2026-03-26,목,3,충북선,145.2,철강,12.7,하,오전(06-12),0,1,0,0,0
2026-10-15,목,10,전라선,226.5,시멘트,14.1,하,새벽(00-06),0,0,0,0,0
2026-09-01,화,9,경부선,283.4,시멘트,20.9,하,새벽(00-06),0,1,0,0,1
2026-01-19,월,1,경부선,311.0,시멘트,10.6,상,오전(06-12),0,0,0,1,0
2026-05-09,토,5,전라선,287.6,석탄,15.2,하,오전(06-12),0,0,0,0,0
2026-04-21,화,4,장항선,200.5,시멘트,13.4,하,오후(12-18),0,0,0,0,0
2026-11-20,금,11,전라선,238.6,컨테이너,23.5,상,오후(12-18),0,0,0,0,0
2026-12-03,목,12,전라선,276.0,시멘트,20.6,하,새벽(00-06),0,0,0,1,0
2026-10-27,화,10,전라선,204.7,기타,11.2,상,새벽(00-06),1,1,0,0,0
2026-07-12,일,7,전라선,304.1,컨테이너,21.2,상,새벽(00-06),0,1,1,0,1
2026-06-29,월,6,전라선,215.6,철강,12.0,상,오전(06-12),1,0,1,0,0
2026-04-24,금,4,전라선,289.5,광석,8.7,상,오전(06-12),0,0,0,0,0
2026-10-10,토,10,경부선,400.2,시멘트,10.3,상,새벽(00-06),0,0,0,0,1
2026-02-01,일,2,경부선,250.1,시멘트,12.9,상,새벽(00-06),1,0,0,1,0
2026-04-09,목,4,중앙선,244.6,컨테이너,7.3,하,새벽(00-06),0,1,0,0,0
2026-02-19,목,2,충북선,154.2,철강,8.9,하,오전(06-12),0,0,0,1,0
2026-06-30,화,6,장항선,168.2,광석,3.3,하,야간(18-24),1,0,1,0,0
2026-04-20,월,4,중앙선,211.7,기타,7.1,하,야간(18-24),0,1,0,0,0
2026-03-14,토,3,경부선,279.9,컨테이너,13.4,하,오전(06-12),1,1,0,0,0
2026-05-18,월,5,장항선,189.6,광석,18.3,하,오후(12-18),0,0,0,0,1
2026-11-11,수,11,경부선,282.6,시멘트,17.5,상,오후(12-18),0,0,0,0,0
2026-07-23,목,7,태백선,139.0,석탄,14.6,상,오전(06-12),0,1,1,0,0
2026-10-28,수,10,경부선,373.6,컨테이너,2.8,하,야간(18-24),0,1,0,0,1
2026-11-30,월,11,중앙선,206.8,컨테이너,6.8,상,새벽(00-06),0,0,0,0,0
2026-11-26,목,11,중앙선,180.7,석탄,10.8,상,오전(06-12),1,0,0,0,1
2026-05-09,토,5,중앙선,212.2,시멘트,17.8,하,야간(18-24),0,0,0,0,0
2026-11-17,화,11,경부선,263.9,기타,8.7,상,오전(06-12),0,0,0,0,0
2026-11-28,토,11,경부선,286.6,컨테이너,4.7,상,오전(06-12),0,0,0,0,0
2026-12-17,목,12,중앙선,178.2,유류,20.7,하,야간(18-24),0,0,0,1,0
2026-05-09,토,5,중앙선,220.8,시멘트,7.6,하,오전(06-12),0,0,0,0,0
2026-03-25,수,3,장항선,187.7,컨테이너,5.2,상,야간(18-24),1,0,0,0,0
2026-08-02,일,8,경부선,341.6,컨테이너,13.4,상,새벽(00-06),0,1,1,0,0
2026-12-07,월,12,중앙선,192.3,철강,11.7,상,오후(12-18),0,0,0,1,0
2026-11-25,수,11,경부선,288.7,유류,9.0,상,새벽(00-06),0,0,0,0,0
2026-07-28,화,7,호남선,245.4,컨테이너,12.0,상,오전(06-12),0,1,1,0,0
2026-02-24,화,2,장항선,165.6,시멘트,6.4,상,새벽(00-06),0,1,0,1,1
2026-06-04,목,6,영동선,116.1,시멘트,8.9,상,오후(12-18),0,1,1,0,0
2026-09-18,금,9,부산신항선,10.3,석탄,11.8,하,오후(12-18),0,0,0,0,0
2026-07-24,금,7,중앙선,213.0,석탄,1.0,상,오전(06-12),0,0,1,0,0
2026-05-07,목,5,전라선,211.2,유류,17.7,상,야간(18-24),0,0,0,0,1
2026-05-06,수,5,중앙선,230.1,컨테이너,3.8,하,야간(18-24),0,0,0,0,0
2026-01-22,목,1,부산신항선,14.7,컨테이너,6.4,하,오후(12-18),0,1,0,1,0
2026-04-16,목,4,중앙선,228.0,컨테이너,18.0,상,오후(12-18),0,0,0,0,1
2026-09-02,수,9,중앙선,198.8,광석,15.4,상,새벽(00-06),0,0,0,0,0
2026-03-30,월,3,부산신항선,9.3,시멘트,12.5,상,오전(06-12),0,0,0,0,0
2026-12-29,화,12,태백선,191.9,컨테이너,1.8,상,새벽(00-06),0,0,0,1,0
2026-01-31,토,1,영동선,94.9,철강,8.4,상,오전(06-12),1,0,0,1,0
2026-08-03,월,8,경부선,355.4,시멘트,10.7,상,새벽(00-06),0,0,1,0,1
2026-07-01,수,7,경부선,333.5,시멘트,11.1,상,오전(06-12),0,1,1,0,0
2026-11-01,일,11,중앙선,191.1,컨테이너,18.8,하,오후(12-18),0,0,0,0,0
2026-11-21,토,11,중앙선,199.8,철강,24.0,하,새벽(00-06),0,0,0,0,0
2026-07-18,토,7,중앙선,175.4,철강,15.7,상,새벽(00-06),0,1,1,0,0
2026-08-19,수,8,경부선,337.3,컨테이너,8.8,하,오후(12-18),0,0,1,0,0
2026-09-13,일,9,장항선,185.9,컨테이너,19.3,상,새벽(00-06),0,1,0,0,0
2026-07-10,금,7,경부선,427.3,컨테이너,8.5,하,오전(06-12),0,0,1,0,1
2026-03-09,월,3,전라선,261.5,석탄,1.0,하,야간(18-24),0,0,0,0,1
2026-06-06,토,6,태백선,145.8,컨테이너,4.5,하,오전(06-12),0,1,1,0,1
2026-03-30,월,3,충북선,175.7,컨테이너,1.0,상,새벽(00-06),0,1,0,0,0
2026-06-19,금,6,중앙선,257.7,시멘트,9.7,하,야간(18-24),0,1,1,0,0
2026-08-13,목,8,경부선,281.4,기타,10.9,상,오후(12-18),0,0,1,0,0
2026-03-18,수,3,경부선,312.9,시멘트,2.4,상,오후(12-18),0,1,0,0,0
2026-04-02,목,4,전라선,172.2,시멘트,6.9,하,오전(06-12),1,0,0,0,1
2026-10-28,수,10,중앙선,212.9,시멘트,3.4,하,야간(18-24),0,0,0,0,0
2026-05-18,월,5,경부선,354.1,철강,11.2,상,오전(06-12),0,0,0,0,0
2026-03-14,토,3,영동선,94.9,유류,6.9,상,오전(06-12),0,1,0,0,0
2026-09-18,금,9,전라선,272.5,기타,18.1,상,오후(12-18),0,0,0,0,0
2026-09-19,토,9,태백선,121.1,시멘트,13.0,상,새벽(00-06),0,0,0,0,0
2026-10-29,목,10,중앙선,181.3,시멘트,21.6,상,오후(12-18),0,0,0,0,0
2026-10-05,월,10,호남선,211.2,컨테이너,9.3,하,야간(18-24),0,0,0,0,1
2026-12-29,화,12,경부선,384.0,철강,24.9,상,오전(06-12),0,1,0,1,0
2026-07-29,수,7,경부선,285.9,석탄,12.0,하,새벽(00-06),0,0,1,0,0
2026-04-15,수,4,부산신항선,11.5,시멘트,8.8,하,오후(12-18),0,0,0,0,0
2026-11-11,수,11,부산신항선,12.9,시멘트,25.0,상,야간(18-24),0,1,0,0,0
2026-04-07,화,4,중앙선,213.2,컨테이너,1.0,하,새벽(00-06),0,0,0,0,0
2026-04-17,금,4,경부선,344.4,석탄,8.7,하,오후(12-18),0,1,0,0,0
2026-10-30,금,10,중앙선,220.0,컨테이너,2.0,상,새벽(00-06),1,1,0,0,1
2026-11-18,수,11,장항선,168.5,시멘트,1.0,하,야간(18-24),0,0,0,0,0
2026-05-04,월,5,태백선,169.3,컨테이너,1.0,상,새벽(00-06),0,1,0,0,1
2026-09-24,목,9,중앙선,189.4,컨테이너,15.7,상,오후(12-18),0,0,0,0,0
2026-12-03,목,12,경부선,310.4,컨테이너,4.0,상,오후(12-18),0,0,0,1,0
2026-10-19,월,10,전라선,269.8,철강,10.5,하,오전(06-12),0,0,0,0,1
2026-01-02,금,1,전라선,210.5,석탄,17.4,상,야간(18-24),0,1,0,1,0
2026-08-31,월,8,중앙선,204.5,시멘트,14.8,하,야간(18-24),0,1,1,0,0
2026-03-04,수,3,충북선,143.2,시멘트,14.5,상,오전(06-12),0,0,0,0,1
2026-11-05,목,11,영동선,147.6,유류,19.3,하,오전(06-12),0,0,0,0,0
2026-01-25,일,1,경부선,412.5,유류,21.7,상,오후(12-18),0,0,0,1,0
2026-12-29,화,12,충북선,158.5,시멘트,4.5,하,새벽(00-06),0,0,0,1,1
2026-03-06,금,3,충북선,174.3,석탄,14.9,상,오전(06-12),0,0,0,0,0
2026-06-03,수,6,충북선,161.4,철강,10.4,상,새벽(00-06),0,0,1,0,0
2026-03-27,금,3,태백선,128.5,철강,11.1,하,새벽(00-06),0,0,0,0,0
2026-10-25,일,10,충북선,164.3,컨테이너,2.9,하,오후(12-18),0,0,0,0,0
2026-05-24,일,5,충북선,160.3,시멘트,8.8,상,오전(06-12),0,0,0,0,0
2026-09-29,화,9,경부선,259.4,컨테이너,9.5,상,새벽(00-06),0,1,0,0,0
2026-01-25,일,1,전라선,237.3,철강,20.6,하,야간(18-24),0,1,0,1,0
2026-06-15,월,6,경부선,318.5,석탄,5.1,하,새벽(00-06),1,0,1,0,1
2026-11-29,일,11,경부선,332.7,기타,1.0,하,새벽(00-06),0,0,0,0,0
2026-12-05,토,12,중앙선,190.6,컨테이너,12.0,하,오전(06-12),1,0,0,1,1
2026-03-18,수,3,충북선,152.3,시멘트,4.5,하,야간(18-24),0,1,0,0,0
2026-05-24,일,5,영동선,122.9,철강,11.2,하,야간(18-24),0,1,0,0,0
2026-05-30,토,5,전라선,245.4,유류,16.0,상,오전(06-12),0,1,0,0,0
2026-07-26,일,7,태백선,163.4,유류,11.4,상,오후(12-18),0,0,1,0,0
2026-07-16,목,7,중앙선,210.6,컨테이너,9.4,하,오전(06-12),0,1,1,0,0
2026-02-08,일,2,충북선,156.4,기타,11.1,상,오후(12-18),0,0,0,1,0
2026-10-06,화,10,영동선,119.1,기타,17.1,하,오전(06-12),0,0,0,0,0
2026-03-24,화,3,중앙선,124.0,기타,5.1,상,새벽(00-06),0,1,0,0,0
2026-04-25,토,4,장항선,221.7,석탄,16.4,상,야간(18-24),0,1,0,0,0
2026-11-03,화,11,충북선,168.2,유류,6.0,상,오전(06-12),0,0,0,0,1
2026-09-09,수,9,경부선,407.6,컨테이너,15.6,상,오전(06-12),0,0,0,0,0
2026-05-25,월,5,충북선,139.6,컨테이너,2.7,하,오후(12-18),0,0,0,0,0
2026-11-30,월,11,경부선,275.5,컨테이너,15.3,상,오전(06-12),0,0,0,0,0
2026-05-24,일,5,경부선,334.8,시멘트,11.4,상,야간(18-24),0,0,0,0,0
2026-07-26,일,7,경부선,334.7,기타,12.6,하,새벽(00-06),0,0,1,0,0
2026-03-31,화,3,경부선,333.7,석탄,17.8,하,새벽(00-06),0,0,0,0,0
